"","LLgeneID","EnsemblID","LLgeneSymbol","logFC","Fold_change","PValue","FDR","wt_1","wt_2","wt_3","wt_4","iqgap1_mut_1","iqgap1_mut_2","iqgap1_mut_3","iqgap1_mut_4"
"LL0000011953","LL0000011953","ENSDARG00000045142","hbae5",1.18259235656966,2.26984275395392,0.000317252592091853,0.00579802462868507,18.6023559674502,30.5690729042149,41.291098933865,25.0538547281462,48.1845383888624,40.9262288737614,69.1051426379438,62.616017319332
"LL0000029136","LL0000029136","ENSDARG00000025428","socs3a",1.17943114504866,2.26487455400297,0.000316421469465488,0.00579186990636998,67.4756982577794,36.0775508085305,59.4617707777451,72.4892614738209,159.551579325841,119.361783014977,111.614135804701,54.2354519268328
"LL0000013046","LL0000013046","ENSDARG00000104773","junbb",1.1791966776289,2.26450649552375,1.76238673619619e-09,1.29832375204327e-07,252.420819818557,203.646844275244,312.593422923746,318.24359178296,734.579020629247,542.332357610813,481.248152562311,387.192049192009
"LL0000018337","LL0000018337","ENSDARG00000007906","lrp2b",1.17839923963481,2.2632551537734,0.00128402868741249,0.018171709145176,5.1260147222194,4.02718119299005,9.14626887855139,8.80537743553106,15.6651418673265,16.7636851410211,8.05679979197366,12.0258502695102
"LL0000032067","LL0000032067","ENSDARG00000104300","wipf1a",1.17316137339202,2.255053050297,0.000102570070644645,0.00224776416427373,14.6860705006186,7.88879300753932,10.0709997399671,12.0258502695102,29.7308853888726,24.1630871579403,13.2112772690187,21.5242559535204
"LL0000021101","LL0000021101","ENSDARG00000000651","osgepl1",1.1730150334395,2.25482432030866,1.67913572469822e-08,1.0403290438113e-06,31.3096979233161,29.1970636491778,31.8595032602873,25.6823508536323,57.0602792517367,57.4304130948863,40.8076909463466,70.3913102441996
"LL0000025097","LL0000025097","ENSDARG00000093349","si:ch211-141e20.2",1.16698302560075,2.24541642496782,0.00325942695066506,0.0379570079153022,18.0387754042653,13.3276382777705,18.1223153684552,19.3087898547196,13.6972537886039,44.0582115018557,35.4995685339269,33.2342991418914
"LL0000030437","LL0000030437","ENSDARG00000008191","tmeff1a",1.16672683617617,2.24501772610712,1.5532484275141e-06,5.73699134167948e-05,33.071088241153,42.0333207221991,26.1766777544353,32.5200671237383,56.7457656956446,61.681496102598,52.263253674948,81.5750978937333
"LL0000004063","LL0000004063","ENSDARG00000117286","CABZ01032351.1",1.16465565923263,2.24179702270197,0.000312737723343374,0.00574190134755095,10.7697850337869,12.8192886372514,7.04969981797695,9.01938770213263,24.6048706666531,24.2738346407475,12.1238875245687,17.6107548710621
"LL0000024822","LL0000024822","","si:ch1073-324l1.1",1.16370355438895,2.24031803955417,6.98933692802219e-07,2.82186607593977e-05,17.6980429799625,19.694148562767,24.0322037691681,22.4693338783079,36.0824799802651,48.1409391010277,30.0464403674654,43.1643048854989
"LL0000009229","LL0000009229","ENSDARG00000078004","drl",1.16177515878528,2.23732549207502,0.00087097226410835,0.0134363586974237,14.2647114455603,13.4034870102312,23.0648585557931,18.7018465171189,18.2191631583079,44.7296044660865,33.5766231965545,37.8452281152504
"LL0000028299","LL0000028299","ENSDARG00000095615","si:dkeyp-86h10.3",1.16077585716319,2.2357763158503,2.74356374201153e-08,1.59334093863819e-06,689.218938204387,767.309376446097,648.143553506866,597.120223437617,927.563777057801,1332.07749844714,1210.67069850266,1537.90047483727
"LL0000026387","LL0000026387","ENSDARG00000097639","si:ch73-265h17.4",1.15788664616861,2.23130332227757,0.000654150444607141,0.0106344929292874,12.3772586804195,11.4646439235997,11.1542080355494,12.2627667326547,14.075091551993,25.3790545197417,23.7326899289996,24.5144242709284
"LL0000023392","LL0000023392","ENSDARG00000071876","rell2",1.15702832890421,2.22997622506182,1.2406855906088e-10,1.1157456470194e-08,44.0582115018557,58.1798484306025,61.4330984137992,44.0947843215373,105.59590327772,100.679529824751,86.3814282974297,108.599655038216
"LL0000007301","LL0000007301","ENSDARG00000023217","crema",1.15416843352911,2.22556005841647,0.00113136774961173,0.0164165386195865,328.064942222042,412.78607228148,314.021898163598,345.36647052694,265.328340377842,794.795895509587,794.601879483403,713.533782657604
"LL0000029659","LL0000029659","ENSDARG00000003475","sult1st5",1.15300421831651,2.22376481712222,3.84749458892311e-05,0.000969838568009246,17.120699557944,8.01723351300679,19.4788559444337,18.1223153684552,36.5850755142055,33.2647592008951,17.6232846007423,30.5690729042149
"LL0000006598","LL0000006598","ENSDARG00000093732","CR396583.1",1.15279627994322,2.2234443247774,0.000154262548866819,0.0031885713375604,17.7080645218537,14.4041013694365,9.67530281615859,10.751947192786,21.3187971466913,26.2978569097743,19.4754577373627,31.3711641899975
"LL0000010568","LL0000010568","ENSDARG00000015355","fosl1a",1.15205506923267,2.22230228337693,2.22398875036142e-06,7.83759285825273e-05,39.2768989858716,53.11417202367,51.260147222194,47.3193790176331,73.1701510284111,92.9456507083834,98.8862080374983,84.8045248310477
"LL0000026071","LL0000026071","ENSDARG00000093354","si:ch211-57i17.2",1.15174761597516,2.22182873820091,2.40384421537859e-06,8.41627175876497e-05,39.7807385031881,49.1395918950697,50.9813248112229,51.1808206785127,147.938001398758,84.2204218860648,68.0392262555669,77.0014214364265
"LL0000011088","LL0000011088","ENSDARG00000027744","gadd45ba",1.14918336539826,2.21788316048777,3.08253426803494e-11,2.9815202853666e-09,184.299295241398,172.370520529646,180.435718222123,193.304697263522,467.475964903737,355.150223233086,291.763267278955,253.427475367201
"LL0000019508","LL0000019508","ENSDARG00000019521","mpx",1.14885947913738,2.21738529972343,7.77055844404405e-15,1.22188623392924e-12,654.416943860883,519.304821882195,585.068411827508,468.975184653086,1412.09394834954,1136.00877066829,743.598408331379,1024.17774149944
"LL0000012475","LL0000012475","ENSDARG00000086881","ier2b",1.14737228449906,2.21510069742051,6.21297990289957e-08,3.30813498235775e-06,131.225976888817,112.761073403721,109.755226542617,163.388670192632,326.030765113732,210.039113825734,230.625894045246,202.435146203421
"LL0000029695","LL0000029695","ENSDARG00000058839","susd1",1.14692576448453,2.2144152207812,4.43715979199797e-06,0.00014514694604262,30.7560883333164,31.2106542456729,37.6013276118224,22.5026312241349,76.3675666032165,59.1659475565449,51.3620986738321,41.0883217541598
"LL0000004432","LL0000004432","ENSDARG00000107066","CABZ01074888.1",1.1451113816828,2.2116320466676,6.25751019536983e-08,3.32526070441303e-06,40.1419260350241,39.4439650376966,56.3975985438156,37.0797049976564,92.2682649999493,91.6183721405236,82.3164199069625,63.5943925899465
"LL0000027220","LL0000027220","ENSDARG00000089853","si:dkey-22n8.3",1.14346999020773,2.2091172465141,8.77088851925945e-05,0.00197686857832663,17.7497842669635,23.1632994019243,19.0409295933911,25.630073611097,34.2310401404154,41.6663360022896,27.3945075772077,57.7652106357664
"LL0000002796","LL0000002796","ENSDARG00000105629","BX470211.1",1.14289744485461,2.20824071416714,0.000382247485068131,0.00681130061364942,12.1684632141294,29.3066092433042,13.9800509383056,14.9577109594362,36.4560577495424,39.4915565133896,25.4964595522155,32.5345415157037
"LL0000011267","LL0000011267","ENSDARG00000079947","gfi1b",1.14255032154027,2.20770945870112,1.97184749293481e-09,1.43688366497355e-07,33.071088241153,31.7812912777603,39.265016631653,35.5688234165887,60.6592667781028,67.5559243028454,60.1520466824873,68.4827982317761
"LL0000026383","LL0000026383","ENSDARG00000091835","si:ch73-264p11.1",1.14232428642457,2.20736359158526,1.29108513436552e-05,0.000375714157770071,13.2112772690187,19.5675054122912,20.5311265598647,16.7636851410211,30.2129992199012,40.0861675650339,32.8064942222042,32.2174495439204
"LL0000007605","LL0000007605","ENSDARG00000097513","CT573383.1",1.14183710978405,2.20661832359745,8.31139231635272e-08,4.22466971634042e-06,41.0883217541598,32.8064942222042,40.4933068955149,48.7801006856074,103.707778685144,69.1420199169122,51.2771545490056,79.5608979457399
"LL0000024619","LL0000024619","ENSDARG00000041378","sh2d4a",1.13636350900724,2.19826225106296,8.54678743780078e-08,4.32795795508522e-06,57.9806063364421,41.4358852721003,36.2052440651817,43.9143965674947,84.527982769398,90.3598780177142,72.4892621230078,95.8025064985779
"LL0000024760","LL0000024760","ENSDARG00000109399","si:ch1073-110a20.7",1.13423585643396,2.19502269521021,1.1977656411211e-10,1.0807624269834e-08,79.6397470280254,52.2236667001996,91.2831960884894,73.9714930900582,167.890891304253,139.253315943812,130.893456725159,129.927830680311
"LL0000025033","LL0000025033","ENSDARG00000095136","si:ch211-130m23.2",1.13199470011694,2.19161548176415,0.00149368172234202,0.0205756187664214,213.238368362198,223.309705358766,173.229199016467,195.018777532668,146.961749399013,393.312549433899,428.252989405532,466.901618944614
"LL0000001920","LL0000001920","ENSDARG00000043126","blf",1.13029393846523,2.18903335647791,5.15117796425057e-05,0.00125575724642551,34.856900111092,66.4484896843358,39.633831807056,46.962012989499,76.3675666032165,110.443102105551,84.5963978157235,77.1658725626903
"LL0000029721","LL0000029721","ENSDARG00000093423","swsap1",1.12965709363522,2.18806727086013,0.00135922348735783,0.0190058036149583,9.14626887855139,5.87025162368737,9.79071366707904,6.90269388159691,17.120699557944,12.0258502695102,18.4536529999899,13.0883388772177
"LL0000006052","LL0000006052","ENSDARG00000078918","comtd1",1.12845637343038,2.1862469529763,3.44568150139533e-14,5.03537662451191e-12,169.141610105582,153.45406674014,199.588555205371,187.981702407918,448.675102303799,320.257791730953,259.557934983595,319.863318666491
"LL0000038966","LL0000038966","ENSDARG00000076146","zgc:172075",1.12368070052515,2.17902190659106,2.63615789803003e-05,0.000700431321345153,71.493679852238,61.6967131966328,53.8635484562419,62.6011292131961,73.299875274443,136.786060642761,121.793103045148,115.464012018723
"LL0000029981","LL0000029981","ENSDARG00000069630","tat",1.12316188188771,2.17823843268156,1.61338862399704e-08,1.00422237756149e-06,65.0401342474765,54.7890151544155,64.6187102027217,35.4995685339269,111.788097113635,114.245577560347,89.1926561666177,102.693120421246
"LL0000025452","LL0000025452","ENSDARG00000013203","si:ch211-1f22.1",1.12137250959033,2.17553844186272,0.00249711171141135,0.0308905618995882,10.4466914827733,6.86324991655921,6.65693082811824,16.4754148692289,14.6501500761031,23.2972432014474,16.737672047749,21.631877233288
"LL0000006571","LL0000006571","ENSDARG00000094803","CR392026.2",1.11683793224901,2.16871117791757,0.00410759731857532,0.045489779365392,6.65693082811824,3.65786279030935,5.98718519555227,6.40321809685418,8.16050434386307,10.4881829009881,10.52501719211,12.4051270043556
"LL0000038934","LL0000038934","ENSDARG00000076721","zgc:171686",1.11568361617457,2.1669766623897,0.00245010780446917,0.0305004392381349,7.8270021649165,3.91628546683162,6.90269388159691,6.04259984398025,14.0301586477619,11.2772323888827,7.04756708773258,15.2437814642523
"LL0000039003","LL0000039003","ENSDARG00000100909","zgc:173581",1.11460706083002,2.16536024308369,0.000731806123505558,0.0115854875153507,17.1609835569039,27.799757206351,13.6557032199925,17.7598690610861,30.8534136836467,50.0830301027594,26.7776018794612,32.896266841439
"LL0000007450","LL0000007450","ENSDARG00000091702","csnk2a4",1.11161431173358,2.16087304178874,3.10785789930109e-05,0.000810545015075723,17.6107548710621,16.6442132340344,16.7636851410211,25.1774993499177,40.0861675650339,29.7308853888726,38.2582213334055,35.5688234165887
"LL0000022314","LL0000022314","ENSDARG00000087440","ponzr4",1.11110414374723,2.16010904571016,0.000565165707424851,0.00940974656776893,345.36647052694,294.700481379079,177.497842669635,166.171495709457,349.751812004921,551.559184110808,541.655870457161,402.435830656261
"LL0000025511","LL0000025511","ENSDARG00000099910","si:ch211-208f21.3",1.11042399058153,2.15909091041969,0.0016446923186702,0.0222008693557846,7.31824702419692,4.57226328252591,7.86907102502047,7.08998381693682,12.2563457330091,16.8645884361018,8.11477010387495,14.2783419715163
"LL0000006980","LL0000006980","ENSDARG00000086615","CR846087.1",1.10984504717848,2.1582246562004,0.000185371340183161,0.00371037578846431,26.7873925931283,12.8685935935485,32.2876251663345,33.8728115924537,39.2550207427562,51.9405694365892,42.6317754950256,61.0604006390548
"LL0000026809","LL0000026809","ENSDARG00000042683","si:dkey-15j16.3",1.10820668215603,2.15577510679506,2.67675426027495e-08,1.55790574252236e-06,31.9048175747409,27.7860453871703,29.1786731366361,28.9742662518853,56.4313023896765,58.8261449521899,53.4608303369429,54.074774114191
"LL0000039028","LL0000039028","ENSDARG00000093875","zgc:174224",1.10392336780801,2.14938417300606,0.00203329657988603,0.0262473892158211,26.6215911134222,48.4444512247071,19.7515654926266,48.3710117510619,46.7003852132645,81.0627968171777,64.4147631818758,78.4953120199232
"LL0000029509","LL0000029509","ENSDARG00000031929","stard14",1.10326814077708,2.14840821148426,6.55524472243919e-16,1.24933344646084e-13,223.575461475701,152.626542215872,226.165485709526,193.275428684713,432.045888844588,377.812129300445,334.216159888705,339.290015509412
"LL0000040427","LL0000040427","","hbbe1.3",1.10230052432862,2.14696775589082,6.07045098910565e-10,4.87248825809139e-08,13064.2922116804,12984.8116130847,20667.1481732798,10882.2087478858,36663.2354630332,24017.6844656924,19503.1212062488,23869.0421149817
"LL0000018995","LL0000018995","ENSDARG00000088022","mhc1zfa",1.10112829925675,2.14522400049876,0.00274404307743572,0.0332063790770337,6.15121766666329,7.04756708773258,7.44912787553129,5.87025162368737,10.7697850337869,15.7775860150786,7.04969981797695,15.0323128368877
"LL0000000699","LL0000000699","ENSDARG00000117295","AL929210.2",1.10066976094138,2.14454228255683,0.000385256949991631,0.00686038021743375,28.4028603481963,18.6372734803116,15.9826765873278,22.9493309309819,58.8261449521899,49.5746004857075,27.5810819293205,27.6391013948614
"LL0000001211","LL0000001211","ENSDARG00000043279","aqp12",1.09956981124117,2.14290784869367,1.51857668392219e-14,2.36028950601062e-12,232.853314406266,260.432983544303,265.26066487851,317.236491808963,648.393760364424,493.122616277507,412.78607228148,475.605981684672
"LL0000007016","LL0000007016","ENSDARG00000097265","CR847898.2",1.09912239078217,2.14224337551745,2.25992871728036e-06,7.95382503651201e-05,28.59687465233,18.1277995319407,19.0409295933911,28.7056824444287,51.3465602106231,44.7150922951401,36.1998850127388,40.1419260350241
"LL0000005795","LL0000005795","ENSDARG00000099500","clec3bb",1.09883939014585,2.14182319192827,1.07189710956627e-07,5.28848465672062e-06,50.3397649123756,49.7963527832242,60.6592667781028,55.8070679023505,141.998274135708,89.631897685707,85.1831060756971,85.0918443888421
"LL0000028210","LL0000028210","","si:dkeyp-53d3.6",1.09878139930767,2.1417371005352,0.000461240682617931,0.00798742278035681,14.0902878991094,14.8141825472141,14.5481920596765,5.87393712422522,19.8023154772387,22.6459207119538,19.9586463090745,26.2047413233943
"LL0000031264","LL0000031264","ENSDARG00000077580","tspeara",1.0962743939968,2.13801858510779,0.00134278949939395,0.0188053473172938,8.0543623859801,11.178773073785,5.87025162368737,7.83257093366323,13.8053877631938,20.1419994799342,13.028004458636,14.3528412222143
"LL0000029779","LL0000029779","ENSDARG00000012306","syt13",1.09600299251464,2.13761641637486,7.82209802393086e-05,0.00179002888311044,187.00263104121,206.094717321965,164.157295761463,220.473921607687,210.166603610996,426.881206456945,311.989393968364,479.403882601135
"LL0000002552","LL0000002552","ENSDARG00000078636","BX322577.1",1.09516191786051,2.13637057372421,0.000545637080069373,0.00915832424843031,8.01723351300679,7.17642061110717,10.0679529824751,7.11376468331774,13.6972537886039,15.6651418673265,12.8192886372514,16.1135995839473
"LL0000005674","LL0000005674","ENSDARG00000061357","chst6",1.09501195065728,2.13614851094617,1.71635571108445e-09,1.2678870526195e-07,382.822900246074,327.039739277598,333.249243719926,364.834503044439,486.252509495437,721.575597263725,628.145143225319,640.515583461906
"LL0000002505","LL0000002505","ENSDARG00000101818","BX294178.1",1.09421141321046,2.13496351171589,0.00108705962829084,0.0159204500790372,13.6180289292648,9.93000574360754,13.6593615977853,11.472020948327,26.106202083558,24.6441133672079,9.11845752212772,30.0477002442656
"LL0000013595","LL0000013595","ENSDARG00000090722","leg1.1",1.09263319534799,2.13262927256648,3.20571930513019e-17,6.95149890287466e-15,326.332349245932,269.599644964719,364.224751785868,299.989425475837,628.671515276812,504.586922744734,456.115578223109,676.975197838293
"LL0000025608","LL0000025608","ENSDARG00000095434","si:ch211-217k17.8",1.09217098222717,2.13194612656837,6.60804963206152e-05,0.00154882858326533,94.9699225706667,105.512606475838,108.766797191644,111.239114992969,108.671512111051,231.562918596928,198.16915903528,222.091186429506
"LL0000010102","LL0000010102","ENSDARG00000088222","fam78ab",1.0900136314022,2.12876047854984,0.00036726062871907,0.00658351403041805,164.519851752102,205.271242558648,145.671086376031,139.944546456404,159.551579325841,376.674479186606,288.826053178832,329.357108064767
"LL0000025880","LL0000025880","ENSDARG00000105119","si:ch211-258f1.3",1.08740092915456,2.1249088092931,0.000619228710236037,0.010152707798498,27.6394125360909,27.1371219394295,21.5756232414442,22.6217716929504,26.7292123931898,55.3469043599978,47.6187267917592,43.9297008657364
"LL0000039202","LL0000039202","ENSDARG00000030357","zgc:66313",1.08607684637634,2.12295949612812,0.000845160225580243,0.0131285461037707,16.1135995839473,12.0258502695102,10.2520294444388,19.1291106667027,36.5850755142055,18.5891301416767,25.4558555344055,22.6802798966756
"LL0000039048","LL0000039048","ENSDARG00000100961","zgc:174653",1.0829127584324,2.11830856873474,2.0447761399365e-12,2.40096007103723e-10,148.311015384841,134.6229153713,125.075494595366,143.287094517702,329.909323575294,262.832951213661,192.353475060815,232.37249938765
"LL0000003992","LL0000003992","ENSDARG00000102537","CABZ01007816.1",1.08232337662888,2.11744335640523,0.00215225220430178,0.0274931008080496,6.85349956695533,8.87489213348174,13.0922996619572,22.0473921607687,31.7812912777603,23.1562918596928,19.3087898547196,19.5675054122912
"LL0000012474","LL0000012474","ENSDARG00000099195","ier2a",1.07979346526676,2.11373345956101,6.37056735427966e-11,5.88653558725862e-09,173.372674718772,160.956862277689,235.590099789918,234.754234549486,466.685004083146,362.256405681925,283.010449145473,308.172592042993
"LL0000001106","LL0000001106","ENSDARG00000009196","anxa3a",1.07904664134827,2.11263954979772,1.61407397145233e-26,9.64463000408485e-24,529.137411858448,494.147819221951,544.676256351904,513.207309296494,1072.29929659356,857.666517236124,766.199020857257,978.9011747248
"LL0000023780","LL0000023780","ENSDARG00000075046","rnf151",1.07705230371819,2.10972111894788,0.000415593929627548,0.00733261494340888,54.5985090239626,37.4285647552275,20.9372307911516,27.6293939684971,62.1045229518533,60.5972054353819,64.1979973554018,68.4528006005179
"LL0000029718","LL0000029718","ENSDARG00000051819","swap70a",1.0769598403165,2.10958590968,6.19081798739493e-05,0.00146794448732859,25.0538547281462,25.630073611097,21.1427012631978,28.455058733271,36.1998850127388,46.0163542352715,50.2910554230632,42.2981989078617
"LL0000038694","LL0000038694","ENSDARG00000016789","zgc:152891",1.07651773201599,2.10893953430363,0.000577933227366761,0.00958670360929354,6.84862689430194,6.85349956695533,15.7775860150786,12.0851996879605,18.0387754042653,22.5544647777654,16.1087247719602,20.3250419523364
"LL0000006135","LL0000006135","ENSDARG00000045932","cpeb1a",1.07478609947403,2.10640974287132,0.000154257300907453,0.0031885713375604,26.4161323065932,12.7279277672028,16.7636851410211,18.1277995319407,43.0926301324115,39.9829148333114,28.1902683509303,26.4225545380373
"LL0000027581","LL0000027581","ENSDARG00000101312","si:dkey-31n13.4",1.07387874892412,2.10508538041709,9.64759348079218e-08,4.82182418410819e-06,147.470504539733,178.758850133529,141.781332328,157.067311944527,358.410424198968,314.624531620383,275.680688566134,207.793066399711
"LL0000021611","LL0000021611","ENSDARG00000025559","pex11g",1.07217092160396,2.10259490588692,5.72468190454202e-08,3.0724744856533e-06,90.1689040761745,74.5253980757564,88.1895686430747,77.915423777735,207.399831438987,153.616667075759,124.948305810186,107.697850337869
"LL0000018531","LL0000018531","ENSDARG00000100947","mafk",1.06807289435991,2.09663088382001,0.000101359516008217,0.00222486206199586,22.5544647777654,33.2242448421679,26.4225545380373,29.3512581184369,35.2465692014846,57.1937493046601,44.3123988558552,61.1314055366767
"LL0000025708","LL0000025708","ENSDARG00000088870","si:ch211-22k7.9",1.06630974866981,2.09407011550918,9.60355857084496e-05,0.00213061127402187,29.577104947206,27.8982977144386,36.6765382029911,27.1303462541418,34.6591263814598,62.4496576459332,55.672486562538,58.8264509016873
"LL0000031806","LL0000031806","ENSDARG00000099690","vaspa",1.06541917667407,2.09277785022628,0.000884106758974823,0.0135927054502427,10.0679529824751,13.2112772690187,27.3945075772077,15.6651418673265,37.4717667858118,35.2484990898848,24.0517005390204,23.5796677222093
"LL0000020424","LL0000020424","","nmi",1.06476546668806,2.09182979132316,5.31643702394541e-05,0.0012932446152043,25.4063024404205,14.6756290592184,24.4767841676976,22.6802798966756,51.3620986738321,46.099092699789,33.8316971666481,28.1902683509303
"LL0000002147","LL0000002147","ENSDARG00000103806","BX004785.3",1.06068851626268,2.08592677834876,0.000522090007647454,0.008827957827358,40.7199787629781,38.154411160607,27.6502194914253,32.1869151689348,63.4463817135575,50.439984866639,82.2954476787516,53.1906347892644
"LL0000027415","LL0000027415","ENSDARG00000087518","si:dkey-261p22.1",1.05922623960619,2.08381361051376,0.000381182328109691,0.00680133485105606,25.7299955170837,22.2168133074826,12.860666667938,28.7818683116944,40.1674513633113,35.2277674856804,37.8350655942742,49.0557360686141
"LL0000030236","LL0000030236","ENSDARG00000017799","tgm1",1.05611927636891,2.07933077415927,1.36816689371603e-15,2.50262854456669e-13,108.766797191644,90.1938770213263,123.024353333266,104.706711017741,219.510453085233,192.739928311069,157.630490039973,173.553446165865
"LL0000005414","LL0000005414","ENSDARG00000095462","CELA1 (1 of many)",1.05585461737277,2.07894936082799,0.00406777991425133,0.0451417804846488,11.178773073785,5.87025162368737,5.87442820024743,9.86099125942415,14.0993996359539,13.7194908491329,18.4536529999899,13.0883388772177
"LL0000039017","LL0000039017","ENSDARG00000004529","zgc:173742",1.05313232610746,2.07503018921877,0.00443632793389912,0.0483928688903097,10.7697850337869,13.8053877631938,20.1419994799342,9.01938770213263,14.3528412222143,31.2106542456729,23.3737982451869,26.4161323065932
"LL0000038528","LL0000038528","ENSDARG00000073845","zgc:110843",1.05123566900222,2.07230401718154,6.00801327354096e-09,4.02866506015568e-07,296.234038424361,271.332874994193,187.923953544879,247.073909610975,515.479192702726,425.890929069257,364.542625830986,472.010305889881
"LL0000010250","LL0000010250","ENSDARG00000003462","fech",1.05054032018621,2.07130545067926,2.70467701410839e-07,1.21008419687788e-05,53.2493528008904,75.5324980497531,82.1766435083196,65.6129884444084,104.706711017741,141.259041568738,115.448281932518,119.446706738364
"LL0000029608","LL0000029608","ENSDARG00000029290","stx11b.1",1.04670360047398,2.06580431537826,1.31882431526174e-17,2.97998882462797e-15,267.096448877775,268.265554477966,287.940944775185,260.838893265147,493.059861049917,545.407966444145,442.989931228905,476.622233782289
"LL0000025871","LL0000025871","ENSDARG00000100690","si:ch211-256e16.11",1.04260097614997,2.05993808611821,0.00147509535927934,0.0203822400388808,97.7598234598334,127.244925142602,330.475598908187,232.059495337107,307.229043678619,337.650408281876,309.084395010194,423.152515319212
"LL0000008514","LL0000008514","ENSDARG00000028257","cyb561a3b",1.04153146768101,2.05841156474564,0.00340088270071133,0.039110838481446,32.8064942222042,10.0679529824751,13.2112772690187,15.654004329833,35.2465692014846,28.59687465233,30.2129992199012,30.0646256737754
"LL0000008620","LL0000008620","ENSDARG00000053068","cyp8b1",1.03906865846609,2.05490067002139,0.000349900540449463,0.00631865388324085,23.8795506340058,14.9394017580276,12.6088916744388,12.7373797437895,33.7291768722037,28.8346173418087,20.2030917006224,33.0495166413599
"LL0000000067","LL0000000067","ENSDARG00000052331","abcf2b",1.03685930189463,2.05175618443096,9.18220172914308e-12,9.75890206699321e-10,186.586935888786,191.291106667027,222.559209378084,193.718303581683,332.884264680687,366.828874850578,244.7252936812,437.941380647996
"LL0000024169","LL0000024169","ENSDARG00000038378","sagb",1.03457924278571,2.04851611601843,3.20408077359621e-07,1.40316820718613e-05,199.345469053007,134.14527688542,138.929288427268,102.80249350433,321.468315057227,255.803393395164,184.396370799156,265.527562610965
"LL0000030219","LL0000030219","ENSDARG00000103727","tfr2",1.03357634409223,2.04709257177653,1.96354323585162e-06,7.04909400117681e-05,30.5690729042149,31.2200991938979,32.0689340520271,39.9829148333114,50.3397649123756,65.0401342474765,54.7890151544155,60.7024247358901
"LL0000019637","LL0000019637","ENSDARG00000077479","msh5",1.03201494476757,2.04487824384743,0.000809135654285387,0.0126566891262826,8.87489213348174,8.05679979197366,10.0215418912585,7.17642061110717,16.1087247719602,15.2437814642523,11.7405032473747,16.6442132340344
"LL0000039036","LL0000039036","ENSDARG00000100257","zgc:174314",1.03129554555985,2.04385882045569,0.000308183973213386,0.0056758622299553,28.4707203748838,25.7887397990862,48.3089961799189,25.0465763532981,66.0319395215021,78.4280252499569,45.0037498316638,39.3696062616756
"LL0000004072","LL0000004072","ENSDARG00000101795","CABZ01033394.1",1.03040263796083,2.04259423412054,0.00226283677489275,0.0286736183035303,31.308008659666,30.351212367945,26.6246764004452,28.1987992719078,27.0581631063979,59.4617707777451,61.4145131930982,56.9101174665419
"LL0000003648","LL0000003648","ENSDARG00000039747","BX914200.1",1.02875796434843,2.04026700167707,7.38949592750153e-08,3.81374579644124e-06,125.662519757734,149.974151952317,130.283416519512,205.00527070677,323.345049121455,329.971819698708,205.406376748457,244.378141913917
"LL0000011285","LL0000011285","ENSDARG00000070581","ggact.1",1.02866264484682,2.0401322047839,2.3981513002641e-08,1.42663474143366e-06,43.0926301324115,35.8821030555358,43.2519260127131,46.7475964903737,92.8184619232035,69.5140670362612,56.2076501787177,70.4969981797695
"LL0000040331","LL0000040331","","si:dkey-269i1.3",1.02783708238523,2.03896510105598,2.95844788976378e-09,2.09893681551077e-07,2568.21551785781,1415.60991698196,2192.19696688258,2442.34835993864,5091.42431477009,3758.98861203905,3130.15678611046,3421.94438813731
"LL0000025084","LL0000025084","ENSDARG00000097372","si:ch211-139d20.3",1.02783179146668,2.03895762339909,0.000436847274359706,0.00762119674819416,15.7775860150786,10.0709997399671,15.0323128368877,10.2520294444388,24.1630871579403,18.2925377571028,22.5026312241349,23.4977128009897
"LL0000009871","LL0000009871","ENSDARG00000058180","exoc3l4",1.02710116866958,2.03792529728205,2.65127426507962e-08,1.54642329097019e-06,46.3265988038486,57.1227887801734,50.2349442777502,42.2854025263955,88.4139324926634,84.1402732728523,74.9283316941559,87.762822208875
"LL0000030323","LL0000030323","ENSDARG00000100375","timm23b",1.02646680267131,2.03702940016255,0.00227041812138135,0.0287561341807928,13.3276382777705,13.0883388772177,9.14626887855139,14.6756290592184,31.3302837346529,17.7497842669635,12.0851996879605,27.0581631063979
"LL0000006104","LL0000006104","ENSDARG00000012388","cox4i1l",1.02572082633284,2.03597638279341,0.00193839089525957,0.0253224346274233,13.8053877631938,5.03549986998354,11.0236960803843,13.3276382777705,23.1562918596928,18.2925377571028,18.5891301416767,14.6860705006186
"LL0000022960","LL0000022960","ENSDARG00000055177","pxdc1a",1.02283993482077,2.03191483511517,0.00330283434410583,0.0382801347752853,20.5040588888776,15.1019294737127,8.13001678093456,7.8270021649165,24.4767841676976,26.6246764004452,17.120699557944,21.0452379716428
"LL0000039174","LL0000039174","ENSDARG00000099728","zgc:56622",1.02185120284545,2.03052276621525,0.000232325846860792,0.00447173206602709,9.24564630730761,14.8818847739601,17.0299319050255,14.8446536167115,25.2041778565151,25.3840249044305,17.8504806379284,31.9408034280967
"LL0000021404","LL0000021404","","pcdh2g12",1.01617649174642,2.02255157492295,3.45828429096158e-05,0.000885617202853961,33.8786617860288,56.7170295679948,67.2045973385143,34.1304278434375,100.591971837386,79.9435959358587,64.8393760364424,91.4275985855053
